amount,transactions_last_24h,country_risk,hour,account_age_days,is_fraud
4734.551792649334,4,0.02815741129685236,22,3164,0
1835.2648767454823,4,0.3018437513571778,22,1165,0
461.64779652612793,3,0.20661973083028798,8,3628,0
610.6901909856886,4,0.10195171079726782,10,2017,0
199.70744575975198,4,0.3752825981991893,17,2692,0
801.1456375176793,5,0.2616652629457174,15,2469,0
676.7270546828343,6,0.1624327270627118,11,546,0
291.4561637618921,2,0.13902655796459243,13,3205,0
2384.3986512979186,2,0.19892724650516394,1,2319,0
3931.58208374749,3,0.2891025769740604,22,2664,0
1067.0354875737025,2,0.22489718464551697,18,2097,0
807.8311930110854,2,0.20707858088331318,2,2834,0
1694.2316312368823,4,0.13152407620426265,2,1603,0
1075.3065229062288,3,0.11852832786732935,7,2771,0
371.60103187113765,4,0.15116243889577513,23,3469,0
570.9616322341913,4,0.5378332239745205,18,341,0
815.3063997902228,1,0.1413555526706504,22,105,0
1405.5536969305845,3,0.11841132142314187,18,1324,0
1106.920061067212,1,0.3172157186531736,18,135,0
1353.392091009289,1,0.18542038675796152,2,2049,0
238.69152233127778,4,0.3095275006774118,3,3478,0
2132.8571484175145,2,0.337518147914771,13,1472,0
1100.385535290955,3,0.10757088153230734,9,2358,0
14082.79409328775,2,0.14140631268570414,5,3014,0
744.241537871799,3,0.026529769330895302,9,236,0
1515.436045145252,3,0.06276434189645023,20,1909,0
42022.84251039252,6,0.6234710261175579,2,812,1
1331.5402441959711,2,0.09315165806967485,18,217,0
1024.9196115327704,5,0.11943926975643736,15,2804,0
408.7395292008514,2,0.2623612049128317,13,616,0
5055.673551608143,2,0.20500132578267966,6,1396,0
344.0883355586878,3,0.1680890454549388,15,2904,0
3743.9105972118955,6,0.6534808416416292,14,296,1
682.9657273194493,4,0.11721263852968297,22,3169,0
907.472930843018,3,0.14921847148452919,14,2645,0
264.0313197139817,5,0.45188235877329147,0,3637,0
4201.207326837322,2,0.2693931850046039,19,1346,0
830.645155039707,3,0.12496981932584136,15,2808,0
742.009912598761,11,0.686632783413861,2,905,1
3837.938287269406,5,0.152024620807615,1,2823,0
662.3957499834606,3,0.12024748555851254,10,3461,0
1532.425865451128,1,0.31595523995676716,22,1252,0
2543.805283775665,8,0.05087112859985984,1,1485,0
1761.6996470279814,3,0.0783885926148076,8,2517,0
121.91992167406083,5,0.17515864956911356,19,2545,0
2198.1177412526936,2,0.15706760752280532,6,1664,0
991.665881290035,4,0.22913524377004985,8,313,0
789.1617476519165,2,0.12735328334419388,0,2852,0
983.3106091156133,4,0.17716091141535578,19,2790,0
876.3809210382348,11,0.6713338660856828,0,883,1
1328.985189638156,4,0.10557748298793082,18,217,0
280.22942041148946,6,0.06545759273767111,23,2248,0
823.9915627231277,3,0.04649161847769315,5,83,0
1282.1125569226795,1,0.3075382479346316,18,1076,0
3210.0348988717114,3,0.1999837140182126,20,3489,0
483.17883317233515,5,0.13870240879533122,22,2225,0
4682.499707473676,5,0.27220012912802377,4,3317,0
2826.666139203108,2,0.19923638162629784,9,3245,0
1911.9712103844533,7,0.4009914348903792,23,580,1
361.8575889009996,2,0.3798717715922216,7,2300,0
258.8331945596063,3,0.19383500013883162,13,1146,0
1439.072159954468,6,0.10887634005549429,17,1912,0
524.6418558453267,1,0.10819355463034014,13,1245,0
3638.609220293258,4,0.28044135347628135,16,1151,0
555.8376027333885,3,0.03715524642644014,11,2366,0
445.5587087560872,3,0.14052949783655108,22,3391,0
1385.236761917273,0,0.12243250839875937,3,2840,0
552.2236586016485,1,0.34116341835740277,5,379,0
1106.0495623933639,7,0.17760258354378713,9,1017,0
2939.4839862831727,4,0.08538132453331602,13,695,0
1233.029380895951,2,0.349073285819961,17,1831,0
1237.6435165679786,5,0.0571052674810196,14,3323,0
1346.3421949461542,4,0.3106219367233472,9,823,0
201.72411765275257,2,0.20163799923231854,17,2722,0
1622.6854645432395,2,0.2512926781367712,8,41,0
1286.8228812587956,3,0.12529993473583204,23,18,0
2678.192289264281,3,0.23529574019143137,17,3079,0
2009.840814472659,2,0.16053583689836426,22,1544,0
896.0994215715006,3,0.10902815092729722,20,2430,0
3079.1008191524616,4,0.046942352107615326,17,2851,0
818.4148031483652,2,0.14981924983482256,11,106,0
1404.1074374771742,4,0.31068940242429455,9,3525,0
803.398270760055,4,0.10704868928133955,12,3343,0
1740.2043101175354,3,0.08994704092041735,9,2903,0
752.582193094767,0,0.49714177432646545,14,3301,0
5696.183162665068,3,0.19161004154588193,16,1425,0
8245.004140903384,1,0.03341081436851938,8,1183,0
2627.8945525157674,3,0.2566893920270059,8,3022,0
5121.981471990161,3,0.5996025720397844,14,3256,0
628.2577410661105,8,0.37508708085655323,17,813,1
264.70665662481736,1,0.15338227576243957,2,1218,0
795.0773721428095,1,0.16917372394975158,22,833,0
1142.7934802329005,4,0.21447418463638485,22,945,0
899.4581998657815,6,0.3643497688077628,14,3392,0
212.27121017821656,6,0.27488519929020866,16,1431,0
3468.8961374535315,1,0.07332782630787056,15,1324,0
9454.047478142716,2,0.0751944441305268,20,1411,0
3948.091905058505,5,0.26154903437148713,16,915,0
3247.1185068942705,2,0.26211325563841836,18,1488,0
1374.8770736819731,3,0.1977873495838118,14,3421,0
472.0111599523401,2,0.07646645713473359,8,1286,0
1179.1251599671248,1,0.4298363951075382,12,2545,0
9005.475289521775,1,0.41491243395096133,3,800,0
771.2494695910011,5,0.039848599217106935,19,3096,0
695.7864246974586,4,0.22055489984979945,6,1869,0
3318.617830471629,1,0.06987991979369622,2,1626,0
3546.392082013877,1,0.12514665941928424,17,2539,0
469.7018793637583,2,0.18654834147875757,17,2136,0
844.3063365688361,2,0.21261802934938093,17,1067,0
663.8754151583458,1,0.12316834400969788,4,3553,0
1175.7827547771412,3,0.19899409817005392,18,2476,0
3306.636111027707,8,0.21637077918271888,19,2470,0
490.768474982552,5,0.19024325323640323,13,2660,0
3260.5944756724252,1,0.13508525034268046,14,3195,0
3209.2656011453855,6,0.4801912847391735,2,105,1
11228.294164344728,4,0.20916081710267634,9,3359,0
1508.4393983940163,2,0.23869571467762776,19,518,0
995.3370568222882,4,0.18383687980521188,10,2172,0
1948.3043849739,1,0.23775177062409875,20,1851,0
782.7816252309922,3,0.021171502447977265,5,3593,0
182.13112171256856,3,0.26973815130242457,7,3641,0
862.1927260078448,6,0.40157738428916007,8,2947,0
848.700529550896,1,0.117315034298361,13,2876,0
223.11393035529784,4,0.3642002049719792,3,1100,0
1019.3952213693776,5,0.07036867711825619,1,2703,0
138.77997639618857,4,0.07143248805708428,8,2002,0
774.5739721451923,1,0.12056648284977282,4,3525,0
1399.1161461344955,4,0.22656729137140708,11,1830,0
1208.3320023761269,3,0.11969761264109466,0,3589,0
1127.0346362262517,0,0.6221034874896516,5,500,1
1006.7369106441193,5,0.14316607114141466,6,1631,0
500.66417278522147,4,0.05500503338017153,0,1929,0
1108.5592956567566,0,0.17475184267871025,11,2413,0
1162.2190218258445,1,0.3922413830382763,19,2913,0
445.7463294222115,1,0.20624018464424074,23,1763,0
1433.249037889131,1,0.13669272462642984,19,2188,0
1424.3240867402455,0,0.07872328920295373,19,2442,0
928.7040190851468,3,0.07541020497672898,21,3321,0
12345.501643187508,2,0.3529973260663568,8,385,0
952.6976702730863,3,0.21370586996168925,3,2183,0
829.452425388916,1,0.10767601365317413,21,3137,0
718.8170615550866,1,0.10898510014863699,3,1450,0
415.324763535218,4,0.04632082201563483,15,3465,0
2177.423029167139,3,0.20611386950031232,5,2750,0
552.1131637063817,0,0.13958376172526915,15,3480,0
621.4477601806124,1,0.2507584210391481,1,775,0
640.1857959925676,2,0.3542062590225957,12,2688,0
409.5489712894565,5,0.39063406327270594,15,2000,0
190.35993360289424,1,0.09914283731971882,20,3566,0
690.254336185202,0,0.10555793161551957,16,3006,0
2626.310563475841,2,0.16059741766542776,13,2436,0
1335.391525633875,3,0.32237357892618135,6,3256,0
5221.68418784161,6,0.5342134922000029,20,2838,0
2323.7936077936847,4,0.15132502443438323,17,661,0
1851.8951706327452,2,0.03467970927415118,8,1596,0
7205.853945549901,2,0.19045237062477366,6,3220,0
995.1111157029145,5,0.34468887376729895,4,77,0
1168.0321322583784,1,0.2534488584566118,18,2278,0
1084.1326857528127,4,0.05052924897546196,21,1846,0
5134.751517307511,2,0.32297005624380754,7,733,0
1099.3950098704893,6,0.43172907681716244,4,1337,0
1515.8993202116044,13,0.647837883689643,10,618,1
1973.7203394835478,6,0.3364533828835146,19,496,0
820.8814804053727,13,0.5553288361129178,21,159,1
1869.5845373301352,4,0.33615415797200754,23,460,0
1658.7854121947705,4,0.42768158096298564,18,1560,0
907.4126718964887,3,0.07076820783828745,14,2554,0
1931.0353176531742,5,0.05712317374175273,3,924,0
247.69795232119597,5,0.21308265397588944,20,1209,0
1290.728570585208,1,0.3084360657285391,9,18,0
690.3747839899228,4,0.1410884067465471,5,438,0
19192.28352099989,0,0.2084694092448368,6,1676,0
1281.549369246879,2,0.25902398703144053,11,2866,0
604.0203867222227,1,0.13471715641625776,10,3394,0
276.358314299324,2,0.38817824297890186,23,1775,0
4045.6851487545305,6,0.06841108665448994,5,3440,0
772.7590408136894,2,0.3414737257499989,10,2312,0
497.0287805267788,4,0.12290747937209356,0,1787,0
1535.0208055122134,0,0.23678773429665229,4,1291,0
2100.055036878884,4,0.08830856061822745,22,3294,0
2067.2054152881333,4,0.16232184889824955,23,686,0
1118.5074292461582,2,0.008733313315314503,22,334,0
1285.8691331257912,1,0.17706566156464687,2,3010,0
1383.0369874686457,3,0.10856131434465581,8,3097,0
1535.1697889972631,4,0.2612122741751517,23,3169,0
1677.2070117251526,1,0.4727209882438941,12,2038,0
3276.2434365898803,4,0.060890351110528346,10,945,0
1160.2779436867665,5,0.10586436866062618,14,254,0
484.53842374894276,3,0.2995793078604679,16,2159,0
949.2842664399806,5,0.11085698107285569,5,235,0
2330.366472985581,5,0.24030902254297978,18,863,0
183.73087326773577,3,0.16791073560833206,19,95,0
480.61508234701733,11,0.3481843912687721,11,690,1
2747.031412940605,0,0.18359613806640812,5,1189,0
5014.6696049072125,4,0.18584552182934183,19,1932,0
309.4510635180885,3,0.1275617434765169,7,1979,0
1212.5238234598146,7,0.19673220729035854,14,2063,0
735.429650613635,1,0.2768363464560548,3,2841,0
844.859116784748,4,0.04479946012515057,23,2360,0
1488.510163960121,2,0.29472580894972666,3,2187,0
301.0058714356177,2,0.13178188640422933,20,3429,0
362.41229475132235,2,0.17176260293680573,14,1816,0
811.3900006166502,1,0.23212562360028374,9,871,0
948.2558995906525,3,0.5433425550786065,23,878,0
355.68478182961087,0,0.052453130097961875,6,3592,0
2415.4664025483103,3,0.15893752088316546,1,2214,0
722.2988889822276,6,0.3731189687415518,18,3249,0
719.2308620920685,6,0.009276204035930215,3,3558,0
1454.8510310849151,4,0.1394305150111169,1,2356,0
964.0004138664533,3,0.1880874251700472,10,3426,0
2533.8035010498097,5,0.1432762943224261,18,3504,0
431.2023468574668,1,0.20816491806662304,13,1436,0
271.1340648877109,5,0.2810962051106073,23,1381,0
804.4931374583933,4,0.40238330368210207,8,1779,0
1164.7202086828338,1,0.18616167005380532,4,2304,0
317.1085219734891,3,0.12471265406264428,2,1523,0
273.7585294078973,2,0.05383364237543261,1,2067,0
1315.928504257967,2,0.3024437270863303,21,2067,0
513.9980299599302,3,0.3102971222326374,7,2033,0
256.5922587030171,4,0.03880893052662796,14,1500,0
2879.4117313381703,4,0.12849191313657582,14,1173,0
583.0105761370974,3,0.15073517561038197,21,812,0
3462.7266397098915,8,0.2877177558363522,11,2677,0
1128.303877934304,3,0.23659365669681026,14,741,0
1472.561767560238,3,0.17402559930015915,5,545,0
887.5814163755081,3,0.22659607372572244,10,3027,0
77.07953073130776,4,0.08884855891801827,4,3181,0
351.85301203668797,1,0.09761297504908811,11,1828,0
967.089011445117,3,0.20999371754606955,7,2332,0
1579.28759846388,4,0.41638471105806735,14,468,0
183.1537524865304,0,0.2032704474867332,23,423,0
1039.3993655142597,2,0.22977799007358643,1,2000,0
357.00004676926284,2,0.2599190447940576,23,1593,0
1386.6141136926099,3,0.1585082291832857,6,2495,0
1075.5626664702472,3,0.4068747107683731,4,3051,0
2306.5348271021453,5,0.291598882094735,20,638,0
9680.866339472546,3,0.2698154847563094,2,141,1
1735.3942487457964,3,0.2083923008649222,23,3607,0
2592.540570004855,4,0.04084333462649943,14,693,0
772.5197108240044,2,0.38081386239704085,13,588,0
18455.494523170753,0,0.11659457274157935,1,2428,0
324.14174461536055,1,0.06416326741968736,15,1895,0
646.9339625209464,4,0.4375552172833178,14,2127,0
8562.411253179123,3,0.24614666444393943,18,836,1
2327.8987249134493,2,0.22690035951964738,21,3529,0
1785.3843963811435,3,0.04332546122150316,22,2994,0
2154.510128193036,8,0.11218771609284656,17,3528,0
136.5161394540322,1,0.13408274399625877,0,424,0
5373.843647692045,1,0.4110943651296148,18,563,0
894.3605924705723,2,0.2037121807539517,16,2596,0
3811.9425059312266,3,0.14254562166169846,21,536,0
143.51985974106648,5,0.35273888688631355,13,1099,0
1417.3844329301626,4,0.17172664221109393,10,1502,0
624.2167855994205,2,0.023754323275278315,3,1858,0
1943.25591423397,9,0.13953660413076077,13,767,0
1505.7862296015069,1,0.24737919736088473,22,2811,0
1581.3715158620544,8,0.3714646100211236,3,322,0
380.33723198849947,4,0.04011907394762525,16,3488,0
1035.905165131822,4,0.05975973509639168,12,3506,0
915.8320094614819,4,0.08919507441625514,9,617,0
1799.5826244787334,4,0.16338672317588648,8,2497,0
2949.222913361571,5,0.1773306011197338,0,3066,0
1274.7124745553403,4,0.14235349423725074,7,959,0
306.0742475618838,2,0.09740096958694952,12,799,0
1221.1872369465184,4,0.279122360660024,14,3099,0
14929.22870441262,3,0.12127025640501425,20,216,0
5687.382063679088,4,0.050156496202720786,21,3344,0
56.01393153703925,4,0.1349077204972123,20,3080,0
1168.3445995024513,5,0.22138554081901832,7,2519,0
2785.3241173685506,2,0.15816090182062278,23,1132,0
913.8559795517325,4,0.21846108220221447,9,2630,0
692.223638102505,2,0.19891650879339673,4,2997,0
1641.246548535649,17,0.5878131352267991,0,884,1
1904.9089391261543,2,0.24354744726192187,19,3252,0
347.76606462020374,3,0.08045233111249199,15,2790,0
3599.9982977950094,2,0.22754066711112467,18,2270,0
1036.91683601,4,0.18177285863398376,3,1512,0
430.51222724353454,4,0.16872364057443617,18,1278,0
3375.673575767231,2,0.1753494067303099,12,127,0
233.89425111230534,1,0.04470840763783302,9,521,0
629.4144249861858,2,0.15411770539768818,13,1643,0
619.1359857316222,4,0.11747043180457244,13,639,0
9357.57952465441,4,0.09940906548138938,17,205,0
552.7905797641088,3,0.09518498761866216,17,2291,0
127.10770265919348,3,0.05638003927553646,2,447,0
612.8896385406442,1,0.46465919970573033,1,1794,0
1729.4355237600323,3,0.16835310037962284,10,2029,0
2402.0661614638775,6,0.04822725596986426,14,2449,0
10684.396589031327,2,0.40844368364391004,21,2037,0
4477.8467378209225,3,0.09866011695204495,16,263,0
1323.3512102344291,5,0.15675875149908633,15,3571,0
449.70172624357104,2,0.4108655179145075,11,951,0
7294.14102664689,9,0.6162598556306828,3,13,1
758.5710375227216,5,0.07094509663981105,21,689,0
567.8417460466374,5,0.32955864312975436,4,1015,0
722.6508577507066,3,0.36474819384406415,19,3373,0
313.4725389257708,5,0.1914199793804692,11,2697,0
688.819944985598,5,0.20033579653125133,21,907,0
868.6077739360494,1,0.3882356465404016,2,888,0
2277.0968650673517,3,0.22168341912104864,19,183,0
743.903754994761,0,0.1786098126664336,7,34,0
308.7527386923546,2,0.19482229094348627,16,375,0
220.5728100617904,2,0.15228297542734345,9,3499,0
1352.3103073291152,3,0.1618389824619359,23,1917,0
1179.2404850296352,2,0.20258951035864717,20,1350,0
629.9795060561319,0,0.17477444154222055,7,82,0
687.1437679261932,3,0.17947215170098008,8,3612,0
3953.9891901591045,8,0.7515341238465297,23,119,1
4405.223406645514,4,0.21407771861745853,4,1613,0
502.6305543579026,3,0.3503488112064913,6,2128,0
1198.5920271686666,2,0.023818951725020153,22,2885,0
2859.1235448710036,5,0.1886637287449643,4,338,0
504.66039090996355,3,0.018839214895833328,9,1498,0
1079.6237560959223,6,0.22816070946220648,20,1808,0
1055.7475750487947,2,0.07757037452765984,4,1293,0
295.5106169473242,1,0.46081001138905986,20,2877,0
1297.8947332258174,7,0.25215597095561915,22,235,0
1131.7774931312897,7,0.27227806788063763,5,2812,0
1910.4311902049196,2,0.3912818818290034,19,456,0
334.6594760141657,2,0.1067964188570436,8,731,0
1107.6217024876075,1,0.0965790212917093,13,301,0
4366.574282665367,3,0.29752796679144267,3,684,0
8756.04704847443,1,0.1122479518382764,14,2239,0
3944.704276887979,0,0.33432756544482745,4,3124,0
337.960320746198,0,0.12511796486955049,16,3174,0
1721.6745676851485,1,0.1516098271408736,8,2661,0
676.4465433422405,4,0.2980688631629525,21,2450,0
1456.6587915231833,5,0.17246630533207272,3,1401,0
506.6311855615068,7,0.22356160737468053,10,458,0
197.65568615703975,2,0.12358885775612825,3,2969,0
777.0329539933675,3,0.105908165959108,0,2703,0
2258.830988263601,3,0.0461846285750983,8,230,0
1462.6421273435053,4,0.3200950712532659,23,998,0
1640.8141981600934,2,0.14038858489392717,19,692,0
1361.5109068371512,2,0.25656950182896726,18,2543,0
1643.408100911494,4,0.07528541056101304,21,2256,0
1862.1960812505417,4,0.2538145727603432,4,1089,0
833.2373795723644,4,0.23117301938137527,6,2175,0
1191.4073822053708,3,0.17269002567120137,7,3522,0
6268.286901662098,3,0.25154872376388465,22,2323,0
1970.4223957560775,3,0.24133097598789693,23,531,1
1144.3173032401662,4,0.4708836836373251,0,2584,0
1215.468049142994,2,0.09283453971188153,15,2183,0
881.9112979077555,2,0.054500071085579596,7,1351,0
709.559273878147,3,0.312174526547589,5,2422,0
1351.1056339629858,0,0.049449949747240665,14,932,0
661.3510565529649,3,0.4974406058448217,2,1296,0
948.1237867989771,5,0.2344773352221104,21,2275,0
497.4451471195256,2,0.2922083838615687,7,1443,0
1221.716119368002,5,0.3043411559453156,21,3526,0
1966.8625622247005,3,0.1820120443739563,2,307,0
887.2130455316683,3,0.4613289468661037,18,1576,0
147.17488346634522,3,0.1115603989385151,1,1846,0
1979.0486809370368,3,0.2191104993134094,10,237,0
1236.6777668217846,5,0.08859090125563476,4,1473,0
406.1686835285642,4,0.3215292164264385,21,2816,0
2376.2294420110848,4,0.20086019233205937,7,2777,0
270.85261024284705,4,0.2283253879713939,0,1516,0
3119.4363746206895,3,0.02904163106095864,16,756,0
1035.49347587056,3,0.31170185230877545,0,761,0
113.42421726501516,3,0.12157172643944159,17,718,0
1310.7169902394019,0,0.11435847507431436,16,308,0
730.5572739698559,1,0.06271010006287168,17,2361,0
628.3835372638761,3,0.15487768840816354,4,3205,0
524.4102189010476,5,0.31149638882245795,16,1021,0
965.6333517789029,6,0.19198472130786268,23,3452,0
675.0665771563525,6,0.2955934783277394,4,3487,0
171.28173208292833,4,0.2653192223476824,12,2706,0
6496.563487742794,5,0.2507693005727815,7,465,1
858.8912764254828,1,0.07062758538407281,3,1173,0
527.4557545076834,2,0.15919491415294626,2,1358,0
354.8078294648141,7,0.29452963164829393,22,2469,0
2370.2058039124636,5,0.17649817789939526,18,298,0
299.3364018956977,2,0.3657611540142608,7,1282,0
1253.866557254606,1,0.15535049952399338,5,3414,0
611.7666984357727,2,0.05489879951440558,6,663,0
648.4470428516223,3,0.2085328686308513,6,20,0
1397.3479944398123,9,0.40540953096680804,3,437,1
589.7392956572763,3,0.5334753574211117,13,2019,0
1106.3398258197576,1,0.10433411877328234,21,2721,0
1387.5740677375375,4,0.08939328197611832,17,3466,0
499.8997202047971,4,0.1443685509577139,18,3172,0
1001.3111774229183,3,0.19853362745226588,21,1210,0
2666.3197531715446,4,0.2926885281499781,18,3206,0
207.96534246440683,2,0.206544800667532,4,3232,0
1089.7798980170126,3,0.42866272748969314,9,2820,0
423.78067887446605,0,0.30935416723137665,6,52,0
382.7246602418967,2,0.08460911473112383,15,2475,0
1423.695896017544,0,0.1938593506059094,23,236,0
635.7138440376152,5,0.11895249912442253,16,177,0
324.79586385338797,2,0.23485426437569445,4,1552,0
4122.780906975434,1,0.4755173803239212,23,523,0
2752.0173797015727,4,0.06530734222828308,14,1566,0
512.7810960698498,7,0.6680869073087099,13,751,1
251.02985392467437,2,0.30142001839124916,4,1119,0
1985.1645200392886,2,0.22381039933233599,6,280,0
824.7878213073808,0,0.2865865838009205,19,26,0
4917.593896092574,2,0.23706596916722986,2,757,0
2031.1073147020973,3,0.11336606250837102,4,988,0
1479.5089539814137,5,0.0426345451338555,5,596,0
394.7044702024375,6,0.15842165353718285,20,1076,0
1792.632152256553,3,0.07396294239849945,0,3614,0
306.19925349325587,1,0.0987954246598222,2,3532,0
4045.031162466227,2,0.15479419093385116,3,2919,0
1672.6067039126822,4,0.3940290327917559,3,5,0
480.66445275264135,3,0.15409788258343965,12,209,0
2452.0444578019055,3,0.201559574251591,21,2358,0
10316.758482227975,2,0.1379901694860795,0,207,0
882.1683406329786,8,0.13224161175525895,22,3592,0
1901.5282609171543,2,0.5375360301510614,2,2662,0
712.0660545185355,5,0.08617894676564758,6,2145,0
1194.343830353035,1,0.4104299144029294,1,882,0
242.92808182514125,3,0.1553181007288857,23,624,0
1096.0526300724584,6,0.35747586767918116,12,3304,0
1145.478038612427,3,0.15727613249799832,17,1073,0
6627.598344091738,5,0.10440387715611825,0,3505,0
182.18030569465034,2,0.13132114382168972,14,1949,0
1122.2137280805239,10,0.3767100811879134,12,764,1
3976.3405592012195,0,0.22556856771081316,8,3286,0
861.1153815353714,1,0.34760214767347736,14,1142,0
923.9504706524591,2,0.21655029279452287,7,3278,0
476.63022238018465,3,0.3358007299572414,5,3060,0
957.722814082173,3,0.41046514398975736,18,110,1
176.64573578436173,1,0.12396029552336814,22,1121,0
584.5163495375149,2,0.13022523500957728,19,3232,0
407.7462093235689,3,0.03890568076444233,23,1929,0
1234.0279247385636,4,0.3058442289093765,10,2485,0
498.8631439810866,6,0.2437420657755023,22,224,0
678.8559908133312,6,0.2877394382679068,21,1042,0
697.7037647973681,2,0.23420085062621812,21,1829,0
1045.0654747607825,1,0.028986317848469858,3,1045,0
646.4382915354948,3,0.2613492672524722,1,1020,0
379.2569372415776,4,0.1239286892411924,13,2037,0
1194.8386614930027,5,0.11641777381810137,7,2823,0
3189.0655322460875,4,0.20082792672772518,9,2113,0
1246.962902439917,7,0.3157909477554259,6,2249,0
595.9635823514997,4,0.5541073550825069,4,995,0
969.5708926486585,1,0.16437137185761122,4,1755,0
141.08566084637098,3,0.34493506670846746,21,2224,0
953.9366364826151,1,0.3539793451358087,13,2377,0
734.8347403785891,3,0.19809632221177112,15,828,0
431.1860390043328,2,0.04917738350178417,20,1130,0
516.9269908790596,0,0.08142844070417597,23,1095,0
727.6102241734361,0,0.19499931779496935,20,383,0
2958.560986821387,5,0.13000363885765007,21,2469,0
3268.4149342346864,3,0.023563341449322373,5,1330,0
433.49264886539027,1,0.019910485931255276,0,1144,0
653.2256488328616,4,0.17146587102929828,8,2197,0
670.0886671852443,1,0.3377334004005925,10,1314,0
2464.0103263911415,4,0.07400074660570276,19,553,0
1268.3936706584734,6,0.37139691342589504,3,659,0
1203.2600525433675,4,0.10493753530415616,18,1836,0
1874.8100252810282,4,0.1022761704746403,16,1369,0
604.0074858135572,4,0.13092738501654794,20,2843,0
4289.333224655566,3,0.4928796783613795,13,985,0
1094.7215772633767,2,0.08279500171927011,2,3392,0
465.9542968133454,7,0.3689399112621174,18,3009,0
871.6254102399781,3,0.13078575622864425,2,1232,0
3759.0754838975226,3,0.4354261911509893,5,2305,0
716.8437278221642,3,0.24650588853771546,18,1971,0
2834.32133371865,0,0.05813275536154646,8,1804,0
586.7824907123551,3,0.21034456690122058,17,1264,0
509.96204593953996,4,0.06308096959147254,18,2637,0
2120.903403438513,2,0.21540541871454752,19,2202,0
457.6146431087792,0,0.08236507020624488,8,3368,0
2496.238430985617,3,0.2265619212551308,22,253,0
1558.7289601798627,4,0.06179275389061851,7,839,0
457.78794079761497,2,0.2812698806400957,23,202,0
1021.0198462285448,3,0.15417545852926232,18,400,0
633.4782774542556,3,0.33628437412499623,12,2096,0
1554.6046636094682,4,0.3721066831288098,21,2278,0
7243.054183348024,3,0.15282416892277287,19,1270,0
1039.785381587461,7,0.4775162062321492,14,261,1
1870.1544010723637,1,0.43804249896726855,9,1540,0
1123.7657954080532,2,0.1024103488911015,21,1515,0
1123.3355444878607,3,0.17980110100036434,20,1773,0
929.6376432137445,3,0.12294933563627589,22,210,0
465.25356295680433,5,0.25111474107015286,17,1605,0
1533.2423410924862,1,0.1409942669338604,16,3634,0
821.6037723573419,3,0.3703420066311171,13,537,0
443.7227437026552,4,0.12942040995342097,21,2216,0
3023.508715357229,2,0.15042459168266464,8,3389,0
1210.7673639975712,4,0.12054867137060128,6,1653,0
872.9698705113145,1,0.021548547721045756,20,657,0
13646.980296343978,6,0.38127516726681504,11,357,1
174.84825167618024,2,0.16079335747109583,18,1288,0
3915.979637161081,7,0.15822800132531864,10,313,0
454.77921110661475,3,0.16548043807727505,14,1613,0
1354.967217664396,5,0.34136198935204937,4,2865,0
609.0718529436159,3,0.06190688510922018,13,2554,0
435.7196184546862,3,0.13089820248226397,13,855,0
4080.139777360802,2,0.17661902170928623,3,383,0
7017.88077398016,0,0.043704828285055244,6,2901,0
878.9907280613334,5,0.38398074415209427,13,902,0
1533.7556843475043,3,0.1398955944255252,20,2402,0
1160.9469086428542,3,0.11280574614281398,4,3084,0
6188.864063904797,2,0.22471021863268406,8,3305,0
132.53536991345584,8,0.2231772663830291,4,2394,0
1598.9835758539407,1,0.13901135009906335,15,106,0
529.9982400371688,2,0.14846716405523425,10,91,0
103.96309480588911,2,0.25795911643001357,18,3180,0
764.6895256092234,1,0.3213097391366366,21,2666,0
6960.793746828957,2,0.06623421030169976,14,1911,0
569.040045053368,4,0.548461686093852,13,1311,0
2418.1679973284854,1,0.5529080030489887,19,1407,0
3636.1190510101255,3,0.18111290533759128,15,2874,0
1082.7974442055668,1,0.09402356455063336,23,867,0
1237.0139114034841,3,0.06385274795739085,12,385,0
197.09820231827024,1,0.28910335281091104,2,1717,0
535.8402828064918,3,0.48177052956015143,7,1392,0
2716.2502519576137,1,0.1799105858864489,10,2783,0
1165.23620560071,5,0.27154770745796586,4,1746,0
1583.4185713425413,3,0.11008056437653242,14,1171,0
1252.8266278535693,6,0.3598512223045902,22,3286,0
9818.306617770619,5,0.5366000204622706,13,2157,0
712.999107607693,2,0.12698462096144697,9,3465,0
20523.027025891974,13,0.6665771955331641,9,952,1
1253.2597328563975,1,0.23211458617100766,12,1562,0
5968.18998056068,2,0.15021246471919653,19,3511,0
322.15149321935206,5,0.30893021589502606,7,1945,0
1319.0304097815135,1,0.1290419028456817,9,2470,0
739.7506841183135,5,0.19469147069804815,12,1521,0
1260.7629541381584,0,0.36232610549655586,23,1028,0
3723.3395113574484,3,0.22733010156049907,22,917,0
1601.6819988890804,3,0.23744638546143956,2,1435,0
3715.924157560334,4,0.24667702759478333,17,1282,0
561.0325396187433,5,0.24826448946758956,3,2623,0
481.6248745511344,4,0.10759233899519922,18,3048,0
4392.901919572919,4,0.45887885926024125,12,19,1
1055.0546247762852,1,0.15590971292412445,20,3159,0
910.6336092955564,7,0.2224551505572152,5,3241,0
420.46795698324485,4,0.2727583848146061,21,3003,0
3636.044121507927,4,0.1410658130005122,22,2695,0
762.9273415063672,9,0.08024227933314083,18,7,0
4564.56328361403,1,0.23411485841800064,8,1596,0
1784.0406244606456,6,0.7362947631245854,17,520,1
2097.3479209749567,5,0.13560171329228327,19,690,0
1915.453413351939,5,0.3158446650822988,23,2479,0
